"Narrative","label"
" ich habe das auf ihrer webseite erwhnte autosortsdfunktionspaket im programm nicht gefunden  erst nach dem download von pluginfunktionen stand eine datensatzfunktion zur verfgung  mit diesem ist mir o  g  ziel jedoch nicht gelungen  kann es sein  dass es mehrere datensatzfunktionen gibt  welche funktion muss ich anwenden  um o  g  ziel zu erledigen  ","6"
" produkte im itofficekatalog  firstclass dvd zusammenstellen ich will eine kleine prozessdatei klappt nicht wenn diese importiert werden soll kann nicht geffnet werden  messe  prc ","5"
" der dvd treiber laesst sich nicht installieren  hinweis dvd treiber  unable to finish installation es ist ein gelbweiss dongle auch mit den neu heruntergeladenen treibern gehts nicht ","4"
" guten tag  leider hatte ich lt  ihren anweisungen keinen erfolg  fehlercode  beim ausfhren des programms erscheint noch immer  ersuche um hilfestellung  ","1"
" habe ultracom h mit warehouse processes in office catalogue cash edition gekauft  windows  falsche version  kann keinen upgrade finden  mit freundlichen gruessen ","4"
" grezi habe preview erstellt codiert und kann sie nicht brennen bricht beim brennen ab wollte treiber vom brenner akuallisieren sagt er sei aktuell  fhrt nach mehreren versucen immer zu abbruch danke fr support siehe logfile mfg ","2"
" hallo  ich hab heute ein verkaufslihsten archivierpack erhalten  die cd braucht bei der installation so ca   min  bis es richtig los geht  programm wurde installiert und sogleich mit der neuesten verion aus dem web aktualisiert  doch bei der installation des dvd prozessverwalters gelbweiss kommt folgende meldung  unable to finish installation und dieses auf  verschiedenen pcs im haus  nicht schoen  was tun  ","4"
" guten morgen  ich bitte hflich um aufklrung  wie die bedingungen des emvprozessupload lauten  ich kann dazu leider keine infos auf den seiten von warehouse finden  jedenfalls funktioniert es nicht upload eines emvprozesses  mb  data   segmente  darstellung in der online sammlung  segmente upload eines emvprozesses   mb  data   segmente  darstellung in der online sammlung  segmente die antwort von warehouse auf die selbe frage des user lafer lsst leider alles offen  was bedeutet das  ihre prozessdatei ist zu gro  dies dauert leider zu lang bis diese im intranet geladen wird  leider knnen sie keien emvprozesse im onlinesammlung darstellen  dieses benutzt eine vorgefertigte formatierung  welche nicht verndert werden kann  ich danke ihnen fr ihr verstndnis  quelle was muss ich tun  damit meine prozesse als emv dargestellt werden  so wie es im ultimatepaket offeriert und auf den warehouse beispielseiten gezeigt wird  vielen herzlichen dank fr eine information  luigi ","1"
" herr hat bisher viele meiner anfragen kompetent beantwortet meine anfrage bezieht sich auf das automatische sichern von projekten  das ich im system auf  minuten konfiguriert habe  kann es sein  dass dies nicht funktioniert  ich frage aus folgendem grund zur zeit lasse ich ziemlich rechenintensive emv projekte laufen  des oefteren haengt sich das programm fuer etwa  minute auf  laesst sich danach nervige wartezeit aber weiterfuehren  als wenn nichts geschehen waere  manchmal allerdings funktioniert berhaupt nichts mehr  dann kann ich das programm nur ueber den taskmanager sofort beenden schliessen oder den computer brutal ausschalten  in diesem fall finde ich die ja von mir eingestellten sicherungskopien nicht  gestern ist mir so ein  megabyte groes projekt komplett verloren gegangen  kann es sein  dass ich diese sicherungen nur nicht finde  oder gehen sie in den von mir beschriebenen fall auch verloren was sehr bedauerlich waere  bei den backup dateien kann ich sie auch nicht finden  bitte teilen sie mir auch mit  worin im einzelnen das letzte von mir herunter geladene ugrade besteht  es soll ja die performance bei der arbei mit cwvemx daten verbessern  ich kann keine verbesserung erkennen  vielen dank fuer ihre antwort ","1"
" sehr geehrte damen und herren  bei meiner ersten anfrage vom september erhielt ich am      eine empfehlung von herrn bergschmidt vom noch kostenlosen helpdesk  die mir nicht weitergeholfen hat  ich fhre die empfehlungen deshalb unten nochmals auf  ich habe dann so vorgegangen  wie herr bergschmidt beschrieben hatte und habe alle auf dem windowsnetbook vorhandenen ethernet ieee treiber der reihe nach installiert  allen voran den von herrn bergschmidt vorgeschlagenen treiber gvh alt  leider hat das die lage nicht verbessert  es erscheint weiterhin nur ganz gurz zu anfang der geplanten importierung von meinem profikartenleser systech mdxxe ein einzelner datensatz im erstellungsfenster und ich kann auch die datensatzvor und rckwrtssteuerung nutzen  aber bei bettigen des erstellungsbottoms grner knopf erscheinen nach wie vor keine daten und am ende wird angezeigt  dass die zwar benannte  aber nicht sichtbare erstellung nicht existiert  haben sie eine weitere idee  sollte ich doch mal im netz nach weiteren treiberupdates forsten  oder muss der kartenleser seitens systech ein firmwarupdate fr windows  erhalten  auf windows xp und vista luft das mit warehouse xtra seit langem strungsfrei mit diesem kartenleser  mit freundlichen gren ","4"
" ich habe erstmalig einen von mir erstellten prozess ins programm importiert um ihn ohne weitere bearbeitung zu brennen  die dateien seitens des kartenlesers wurden datdateien importiert  ich habe auf eine dvdr dl von maxwell gebrannt  der brennvorgang hat ca   minuten gedauert  ich kann mir das ergebnis auf meinem rechner ansehen  kein problem  sobald ich diese dvd aber in meinen dvdplayer einlege kommt die antwort keine vorschauansicht  was habe ich falsch gemacht bzw  was muss ich beachten  fr eine antwort wre ich ihnen sehr verbunden  ","2"
" hallo  sehr gerne wrde ich kaufen  es sind aber ein paar schwierigkeiten aufgetreten  wenn mir jemand aus ihren hause helfen knnte wrde ich kaufen  problem  wenn ich einen erstellten statistikprozess im programm ffne  stimmt die bestellnummer nicht mit den daten berein  problem  ffne ich einen prozess im programm  hngt es beim durchrechnen  habe die  version  kann man dazu ein plakin erhalten  ","3"
" seriennr  n sehr geehrte damen und herren  ich wollte heute meine bearbeiteten produkte brennen um diese meinen kollegen auf arbeit zu zeigen  leider finde das programm keinen brenner  was muss ich tun    ","2"
" sehr geehrte damen und herren  jedes mal  wenn ich sales firstclass  neo starte  werde ich aufgefordert dieses produkt zu registrieren  es ist schon bereits registriert  wenn ich dieser aufforderung nachgehe  bekomme ich aber den hinweis  da es unter dieser nummer bereits registriert ist  was kann ich tun  da diese aufforderung nicht mehr kommt  vielen dank im voraus  ","6"
" wenn ich eine produkt prozesspreview mit mehreren prozessen erstelle  stocken meine prozesse beim anzeigen frchterlich  was kann ich dagegen tun  ","1"
" sehr geehrte damen und herren  vor  tagen habe ich das upgrade produkte im it  office katalog  firstclass auf meinem rechner installiert  bei der gewinn kalkulation habe ich ein problem  wenn ich ein neues gewinnziel eigeben will kommt immer die fehlermeldung fehler beim parsen der xsl daten der endbetrag erscheint auf der bersicht  es wird aber kein monat zugeordnet  das programm habe ich schon  mal neu installiert  leider ohne erfolg  es wrde mich freuen  wenn sie mir weiterhelfen knnten  vielen dank mit freundlichen gren torsten ale im wesgraben   bielefeld ","5"
" sehr geehrte damen und herren  ich nutze zur prozessbearbeitung folgende hardware  systech mtxbve emvx kartenleser verbunden ber inplug  windows  ultimate  bit  catch strangerpack netbook mit intel core j cpu und  gb ram der kartenleser wurde erfolgreich von ihrer software gefunden  das problem ist  wenn ich die prozesserstellung starte  wird die erstellung fehlerhaft teilweise gut  teilweise erscheinen kleine fehler auf dem bildschirm das geht so lange bis die erstellung vom programm abbricht  ein ablauf in ihre software zu importieren ist bis jetzt leider nicht mglich  woran kann das liegen  vielen dank im voraus mit freundlichem gruss ","4"
" guten abend  ich habe meinen emdatenscanner bps klim via ethernet  mit dem pc verbunden  treiber sind ordnungsgem installiert  whle ich als erstellungsoption emkartenleser  wird mir der gertetreiber bps klimeg richtig angezeigt und ich kann den datenscanner ber das programm steuern  allerdings zeigt die datenvorschau nur wenige datenstze  das ergebnis ist unvollstndig  whle ich im vorfeld em als data erstallen  wird nur cwvkonforme emhardware  arc als gertetreiber angezeigt  eine erstellung kann ich nicht starten  infos zum pc acpi xbasierter pc betriebssystem win grafikkarte ati radeon cp nwrlkonformer tec  hostcontroller pentiumr quadcore cpu e ghz ","4"
" ich hatte dem xls creator installiert und er lief ca  monate ohne probleme  dann wollte ich ihn ende august starten und da kam die fehlermeldung installation beschdigt neuinstallieren oder helpdesk kontaktieren  ","1"
" liebes warehouseteam  nach eurem letzten update funktionieren auf meinem specificationsheet sowohl die produktdarstellung verschieben und vergr  ern von produkten und die produktprsentation daten werden nach der auswahl nicht in neuem fenster zur gesamt und teilstckansicht geffnet  was kann ich tun  um dieses manko zu beheben     ","1"
" grezi mitenand ich habe das warehouse specs manager   wenn ich specsdesign vorschau drcke  kommt immer die meldung nativer fehler  was hab ich falsch gemacht  ich habe das programm nochmals deinstalliert und wieder installiert der fehler ist immernoch da  auf baldige antwort freue ich mich  ","5"
" sehr geehrte damen und herren  ich habe soeben online sales firstclass wh neo erworben udn installiert  bei der registrierung erhalte ich die meldung  meine seriennummer werde bereits verwendet  was kann ich tun  um die registrierung abzuschlieen  das programm ist nur auf einem einzigen rechner installiert udn wurde zuvor nicht registriert  vielen dank fr ihre baldige rckmeldung  freundliche gre  dr  reinhard geront ","6"
" nachtrag zu d  bereits geschlossenen ticket    hallo herr krempler  zuerst einmal wnsche ich ihnen frohe festtage gehabt zu haben und alles gute und hauptschlich gesundheit fr das neue jahr  leider muss ich mich noch einmal an sie wenden  da ich weiterhin probleme habe berhaupt die ablufe zu laden  ich habe mehrfach versucht  die treiberversion gem ihren erklrungen zu laden  ich habe ein jiaoda  notebook n  l  speicherkapazitt     betriebssystem windows xp also  zuerst abgewartet  da updates fr die schutzprogramme abgeschlossen waren  den usb  stick ohne weitere verlngerungskabel an der rckseite des notebook eingesteckt  welche funktion hat der knopf auf d  usb  sick      die treiberversion auf den desktop gespeichert   dann ins laufwerk c extrahiert   dann setup  exe versucht auszufhren  und hier beginnt das problem ich habe mit der rechten mousetaste die exe  datei angeklickt   ausfhren als angewhlt  aber was ist mit administrator gemeint  hier kommt immer die frage  welches benutzerkonto verwendet werden soll  ich habe aktueller benutzer  notebook hanfke  angeklickt  ok  dann kommt immer der hinweis error saving at the current location  nach einigen versuchen die software herunterzuladen war ich sicher  da es funktioniert hatte  es kam keine fehlermeldung  ausserdem war es bei systemsteuerung  software in der liste enthalten  also dachte ich  das jetzt alles o  k  ist   jetzt habe ich probiert  ob ich vom datenscanner  powerread  mini em s  einen ablauf importieren kann  also datenscanner mit dem verbindungskabel verbunden siehe abbildung   frage was ist mit dem briggebliebenen stecker  jetzt im programm warehouse sales firstclass wh den blauen button gedrckt  als erstellungsquelle oben rechts em  kartenleser ausgewhlt  jetzt kam der hinweis  da keine verbindung zum datenscanner hergestellt ist  auch wenn ich ihn vorher auf scan gestellt habe  ich konnte vom datenscanner nur als einzeldatensatz importieren   berspielen vom xls  prozessscanner verbunden mit klinkekabel siehe abildung   die importierung klappte  nachdem ich auf d  usb  stick den grauen button gedrckt hatte  ich sah den ablauf auf dem monitor des warehouse sales programms angezeigt    als ich den ablauf nun auf den schedulingview ziehen wollte  erschien dort nur  datensatz  also nicht jeder einzelne datensatz des ablaufs  wenn bei diesen daten auf abrechnung drcke  wird zwar der ganze importierte ablauf angezeigt  aber nicht in einzelnen datenstzen   die bertragung vom kassensystem habe ich nicht probiert  es ist ein ganz neues system accountenance art  led mit internem speicher  gekauft september   frage ist dafr das kabel siehe abbildung  vorgesehen  eine anschlussbuchse hat das kassensystem dafr nicht  oder geht es nur mit den klinkekabel  da ich nicht wie gewnscht importieren konnte  habe ich jetzt nach weihnachten alles deinstalliert und nochmals die software warehouse sales firstclass wh installiert und wollte erneut ber den download die software fr den prozessverwalter installieren  aber jetzt klappt es mit der software usb prozessverwalter berhaupt nicht mehr  jeder versuch scheiterte  ich versuchte es auch zuerst auf eigene dateien zu speichern und dann ins laufwerk c extrahiert  letztendlich kommt immer die fehlermeldung  error saving        noch eine frage wenn ich das sales firstclass wh programm schlieen mchte  also das x anklicke  konnte es bisher nie geschlossen werden  es musste immer der computer runtergefahren werden   ich bin einfach am verzweifeln  ich habe einfach nicht das computerwissen zu erkennen  wo ich welchen fehler gemacht haben knnte  mit ihrer erklrung sollten sich bereits treiber auf ihrem pc befinden  whlen sie zunchst die option uninstall bzw  deinstallieren und starten sie anschlieend die installation erneut  komme ich nicht klar  womglich entferne ich falsche programme und richte chaos im computer an  ich habe nicht gedacht  da es so schwer ist  ihr prozessprogramm einzurichten  vielmehr die richtige verbindung fr die bertragung herzustellen  wahrscheinlich werden hier kenntnisse vorausgesetzt  die ich nicht habe  und bei dem usb  prozessverwalter set war auch kein handbuch dabei  ich hoffe  da sie mir helfen knnen bzw  es mir so genau schritt fr schritt erlutern knnen  damit ich alles richtig installiert bekomme  mit freundlichen gren ihre verzweifelte daniela hanfke  bremerhaven   original message  sehr geehrter frau daniela hanfke  vielen dank  dass sie uns kontaktiert haben  entfernen sie bitte vor beginn der erstellung alle per usb angebundenen gerte auer maus und tastatur  die whrend der erstellung nicht notwendig sind  um eventuelle konflikte zu vermeiden  verwenden sie dann bitte fr die analoge erstellung einen anderen usbanschluss an ihrem pc  verwenden sie keine usbverteiler hubs  schlieen sie den usbprozessverwalter bitte direkt an ihrem pc an ohne usbverlngerung  wenn sie bislang immer die backeingnge ihres pcs genutz haben  verbinden sie den prozessverwalter bitte probehalber mit einer usbschnittstelle an der vorderseite ihres pcs  bitte installieren sie darauffolgend die aktuelle treiberversion ihres usbprozessverwalters von hier laden sie das archiv zunchst auf ihren pc und entpacken  extrahieren sie das verzeichnis komplett in einen ordner auf ihrem pc  schlieen sie fr die installation alle laufenden schutzprogramme auf ihrem pc firewall  antivirensoftware und fhren sie anschlieend die setup  exe aus oben angegebenem verzeichnis aus  die treiber sollten daraufhin aufgespielt werden  sollten sich schon treiber auf ihrem pc befinden  klicken sie vorab auf die option uninstall bzw  deinstallieren und beginnen sie im anschluss die installation erneut  wenden sie die setup  exe bitte als administrator an  whlen sie hierfr mit der rechten maustaste die exedatei und klicken sie auf ausfhren als und dort administrator  wenn die treiber aufgespielt sind  versuchen sie bitte mit hilfe des usbgertes und ihrem warehouseprogramm nochmals eine erstellung anzulegen  sollten die erstellungen unvollstndig sein  klicken sie bitte auf die schaltflche erweiterte einstellungen und schalten sie die option fr ltere und leistungsschwache computer optimieren frei  whlen sie dann unter erstellungsgre die option benutzerdefiniert und entfernen sie in dem daraufhin auftauchenden fenster bei den angegebenen wert unter manuelle rechenkorrektur  damit dieser bei den nchsten erstellungen neu generiert werden kann   mit freundlichen gren karl krempler   bei verndertem betreff kann die mail leider nicht einsortiert   werden  verwenden sie bitte die antwortfunktion ihres mail   programmes ohne den betreff zu verndern    warehouse software gmbh karl krempler supportmanager postfach   leipzig tel  helpdesk deutschland     euromin   tel  helpdesk sterreich    euromin   tel  helpdesk schweiz     chfmin   brb  b  managing board theo malkener  helmut honig  florian raus hinweis dies ist eine vertrauliche nachricht und nur fr den adressaten vorgesehen  es ist nicht erlaubt  diese nachricht zu vervielfltigen oder dritten zukommen zu lassen  bitte verwenden sie auch unsere mitgelieferten anleitungsvideos diese erklren die wichtigsten arbeitsschritte  sie finden sie im hilfemen ihres systems aufrufbar  weitere ausknfte erhalten sie unter tipps und tricks auf unserer helpdeskseite  ","4"
